TIC,split,sector,camera,ccd,detector_x,detector_y,physics_nll,instrument_nll,physics_percentile,instrument_percentile,physics_rank,instrument_rank,physics_rank_all,instrument_rank_all,classification,physics_umap_1,physics_umap_2,instrument_umap_1,instrument_umap_2
392025673,train,1,4,2,1823.996697259756,150.9220752154507,188.61186,90.09061,0.31125,0.075,,,710,900,typical,0.9630081,10.071209,4.22574,7.526685
392025675,train,1,4,2,1824.2985059729745,147.95111718792236,268.612,78.127106,0.7625,0.05,,,263,939,typical,5.333686,9.389676,3.6545253,6.7597113
392025663,train,1,4,2,1824.9339673195573,158.92365131842533,165.30048,137.75774,0.15625,0.24,,,855,731,typical,0.04683745,8.95054,4.849183,9.188723
392013110,train,1,4,2,1807.9274246903776,152.73617619494922,168.34883,104.10496,0.18,0.11875,,,835,854,typical,-0.3800977,9.71233,2.7685068,6.2830787
392013106,train,1,4,2,1806.1295062295849,153.32429535870745,178.94518,96.750084,0.25125,0.085,,,770,885,typical,-0.3182633,9.647573,2.7991605,6.333154
724121845,train,1,4,2,1799.836433191107,153.100123650816,285.28574,79.81703,0.8225,0.05125,,,200,935,typical,4.3653975,9.351394,2.789145,6.34975
392013152,train,1,4,2,1818.479463616148,133.49771463199926,254.04189,190.40227,0.6975,0.4575,,,323,503,typical,5.832374,9.668314,3.045987,6.091076
392013126,train,1,4,2,1810.8502169469064,139.29550539001048,243.93909,204.05565,0.65125,0.54125,,,369,426,typical,6.202788,9.573434,2.9950538,6.008674
261139505,train,1,4,2,1799.4055417465654,135.2319126973024,122.052925,74.781296,0.005,0.045,,,997,944,typical,-0.45471212,8.721102,3.165048,6.338145
261139532,train,1,4,2,1802.2441863978145,123.82825199731136,239.52899,100.47247,0.62375,0.1,,,397,871,typical,6.150083,9.595903,3.155955,6.2365074
261137151,train,1,4,2,1795.475225540163,120.66211295594084,149.60384,68.47489,0.07625,0.02875,,,931,964,typical,-0.12214672,8.670222,4.813077,8.553196
261139497,train,1,4,2,1791.0465370190154,132.6405843318492,135.2823,219.05829,0.0275,0.62125,,,975,354,typical,-0.529914,8.78271,4.300836,8.863409
392013118,train,1,4,2,1807.579203780576,141.02524188668346,240.89131,268.10257,0.63875,0.80875,,,384,169,typical,6.533921,6.228484,2.9455364,6.0507293
261139488,train,1,4,2,1792.4566068085364,143.03740514925275,150.33122,138.13675,0.07875,0.24375,,,929,726,typical,-0.009762612,9.531323,4.2587304,8.823151
261139493,train,1,4,2,1791.7882401271588,136.19622692779976,130.30103,185.92226,0.02,0.43625,,,984,527,typical,-0.5139755,8.76054,4.323895,8.82248
724122057,train,1,4,2,1809.6328627211255,99.92349885188004,263.56302,143.9321,0.745,0.2675,,,281,699,typical,5.423528,9.7186365,3.0345905,5.724948
261108611,train,1,4,2,1808.2491571878093,93.9404470630246,206.5296,160.43721,0.4275,0.34625,,,596,620,typical,5.6543303,9.245227,3.0888784,5.659643
261108600,train,1,4,2,1803.7016854860676,97.52202580655876,229.68326,65.11645,0.56875,0.02125,,,454,972,typical,6.246373,9.565631,3.7754288,6.9055805
261108589,train,1,4,2,1798.1513613548234,103.31881352876756,170.92245,71.38219,0.20125,0.0375,,,815,954,typical,0.18080959,8.184035,3.013564,6.0034466
261106276,train,1,4,2,1791.8290054874126,89.48047164754882,161.17186,138.98703,0.12625,0.2475,,,884,721,typical,0.29868904,7.549776,7.521385,7.502924
261106280,train,1,4,2,1796.1286531560388,92.58671748188472,177.75053,145.96019,0.24,0.275,,,780,693,typical,0.94711435,8.168272,7.5719495,7.462781
261108581,train,1,4,2,1790.9438999646602,101.64427291584104,188.37479,151.40752,0.31,0.30375,,,713,660,typical,0.30427745,8.436605,5.394933,8.350115
261106260,train,1,4,2,1781.8562516728248,99.451800437509,207.11053,350.19138,0.43125,0.91875,,,592,68,typical,0.010871635,7.7935762,5.0145497,8.742411
261137167,train,1,4,2,1801.2241317887292,107.71324380254272,241.22824,48.187016,0.64,0.0025,,,383,997,typical,6.4485006,6.1633277,3.3976,6.499118
261137152,train,1,4,2,1791.0927510948904,114.01874235775551,183.9451,81.49761,0.28375,0.055,,,736,928,typical,0.89748085,8.856103,5.2865243,9.023019
261106254,train,1,4,2,1780.2333852594509,100.47796007899754,232.43597,296.59988,0.5825,0.86625,,,439,119,typical,0.30193838,8.50821,5.0059905,8.651393
261108568,train,1,4,2,1780.8752022283454,101.239349434829,180.63446,348.84842,0.2625,0.9175,,,755,69,typical,0.7940436,9.368067,5.027914,8.769065
261108556,train,1,4,2,1779.8865215687124,104.3897580554464,206.07437,292.46072,0.425,0.8575,,,600,126,typical,0.3800957,8.723246,4.9395175,8.687367
261108546,train,1,4,2,1781.9721874196248,111.61160736810862,164.86679,215.76978,0.15375,0.60625,,,857,370,typical,-0.0381511,8.981332,4.8309007,8.773965
261106270,train,1,4,2,1780.6994423541323,86.89268041963459,199.82204,190.47621,0.38,0.45875,,,646,502,typical,0.7519905,8.243286,7.446171,7.5719714
261106240,train,1,4,2,1768.7403252398476,96.24826110406792,215.76204,149.72926,0.48125,0.2925,,,539,669,typical,0.42987126,8.759821,4.9671555,8.820009
261091564,train,1,4,2,1767.3281314277804,87.08248603772044,286.92618,205.7668,0.83125,0.55375,,,193,416,typical,4.7963824,5.340164,5.0485454,8.730879
261091566,train,1,4,2,1769.1069907586643,87.92623212919982,140.57895,151.80077,0.04625,0.305,,,958,658,typical,-0.44067764,9.129561,5.0780363,8.788033
261106231,train,1,4,2,1768.3221686718086,103.00621834725372,167.25517,190.86281,0.16875,0.4625,,,845,498,typical,0.36655152,9.216175,4.940809,8.847231
261106213,train,1,4,2,1759.781646861248,108.15207967928252,178.89566,72.79504,0.25,0.04,,,772,950,typical,1.487107,9.734873,5.4821515,9.083921
261106212,train,1,4,2,1760.1461682408756,108.89225457569978,185.47467,56.703632,0.29125,0.00875,,,730,991,typical,1.1823931,9.72549,5.5665727,9.150813
724122387,train,1,4,2,1757.4875100481916,108.194480488675,145.65674,61.340187,0.0575,0.01375,,,947,981,typical,0.33672503,7.703631,5.482295,9.080317
261091544,train,1,4,2,1756.586358535935,97.43927780841584,157.91629,124.550934,0.11,0.19,,,898,778,typical,-0.13777049,8.30781,5.1560974,8.655204
261091539,train,1,4,2,1754.5422262906095,100.61788905262712,149.25739,84.77891,0.075,0.06875,,,932,914,typical,0.26244262,9.156376,5.156121,8.848643
261091538,train,1,4,2,1748.8362704222902,95.53514078742865,196.09145,114.47274,0.3575,0.15375,,,665,816,typical,0.28385487,9.186181,4.95816,8.808219
261091533,train,1,4,2,1751.8848591620226,102.60102480049862,142.35054,87.86407,0.05125,0.0725,,,954,906,typical,-0.41734186,8.686701,5.171468,8.830836
261106195,train,1,4,2,1753.8899715959149,106.94942414498549,127.98663,63.137665,0.015,0.01875,,,988,977,typical,-0.5017242,8.757918,5.519341,9.087019
261108541,train,1,4,2,1781.2532234997018,116.98594134194732,155.55002,277.77313,0.10125,0.8325,,,908,149,typical,-0.09923946,9.066348,4.468999,8.854295
261108529,train,1,4,2,1777.341476030175,122.87531051084098,140.46542,235.7789,0.045,0.69625,,,959,281,typical,-0.3900965,9.086668,4.492047,8.980529
261108524,train,1,4,2,1766.851904295985,113.02450265076747,179.71788,169.67126,0.25625,0.385,,,762,581,typical,-0.17542082,9.337957,4.8352423,9.035237
261108520,train,1,4,2,1765.941742874652,116.65859088803948,215.55183,274.41925,0.47625,0.82625,,,543,154,typical,0.76727384,10.178186,4.521621,9.026459
261108513,train,1,4,2,1767.4498976467034,122.09263419770404,184.2731,223.73846,0.285,0.65125,,,735,327,typical,-0.29587412,9.506325,4.461551,9.053717
261137094,train,1,4,2,1780.5136308757435,134.2108394567496,133.61723,196.05968,0.025,0.49375,,,979,470,typical,-0.61127514,8.875098,4.2971516,8.88175
261137091,train,1,4,2,1776.3842377854933,132.4786156329447,138.58861,201.78564,0.0375,0.52625,,,965,441,typical,-0.6373112,8.970196,4.29063,8.920615
261137067,train,1,4,2,1764.547146692004,141.06692592112745,388.28394,61.13165,0.95375,0.0125,,,44,983,physics,5.4902315,7.511866,4.1490684,9.011669
261137053,train,1,4,2,1758.322162610884,141.2793956284853,373.38165,64.08424,0.94875,0.02,,,54,975,typical,4.6625576,5.5604978,6.6289654,2.9633138
261108497,train,1,4,2,1764.6546153332004,133.04007915377787,176.04482,109.69055,0.2275,0.14,,,791,829,typical,-0.47677338,9.649001,4.2706976,9.120669
261108474,train,1,4,2,1752.6485141223573,133.83370512810416,167.9862,180.76909,0.17625,0.4225,,,838,542,typical,4.34138,5.083455,1.3443685,5.9086037
261108470,train,1,4,2,1750.517375664917,135.3023847862189,495.71915,132.33698,0.9775,0.225,,,23,745,physics,4.57236,5.9366927,1.3848331,5.8763275
261106210,train,1,4,2,1761.001336107951,111.06737106773863,148.12718,84.776054,0.06875,0.0675,,,937,915,typical,0.19411573,9.216142,5.471842,9.114156
261106200,train,1,4,2,1760.8263480213552,114.00576073964804,161.66403,122.91568,0.12875,0.17875,,,882,789,typical,-0.15524164,9.30572,5.0777493,9.161241
261106199,train,1,4,2,1757.6715756748242,109.8457637934899,257.5529,67.94398,0.71875,0.02625,,,305,966,typical,2.5564425,10.45946,5.4954724,9.09518
261106194,train,1,4,2,1756.6074552372086,112.51968829932906,168.09743,90.4929,0.17875,0.07625,,,836,899,typical,0.18712485,9.480418,5.4979854,9.100483
261106173,train,1,4,2,1750.8107480055985,115.6159638608696,181.3856,72.28647,0.27,0.03875,,,747,952,typical,-0.59757257,9.846222,4.8321934,9.211621
261106187,train,1,4,2,1758.2328702237232,118.4415365913584,162.94734,144.52197,0.13375,0.27,,,875,697,typical,-0.4647311,9.502729,4.729585,9.10774
261106177,train,1,4,2,1748.255535006224,110.43746078128812,186.89294,62.521606,0.3025,0.0175,,,720,978,typical,-0.90612125,9.790549,5.068342,9.061329
261091518,train,1,4,2,1742.5709865681092,106.18036606619816,194.70033,117.57414,0.3475,0.16625,,,673,803,typical,-0.7325699,10.397429,4.519631,9.146283
261091503,train,1,4,2,1735.5402909707873,111.06913598582553,240.35582,163.64201,0.6325,0.35875,,,390,607,typical,5.6025066,8.974093,1.3114115,6.3119965
261108473,train,1,4,2,1748.1869049493414,128.15819754814746,442.45126,129.24619,0.9725,0.21,,,27,761,physics,5.986012,8.751272,1.3757184,5.9289393
261106141,train,1,4,2,1744.0945155825068,128.97799801411617,426.40976,170.1428,0.965,0.38625,,,33,580,physics,5.967424,8.776266,1.5806609,5.515476
261108459,train,1,4,2,1742.197202310483,134.73898247937933,188.8501,131.33218,0.31375,0.22,,,706,751,typical,9.311278,4.098285,1.387137,5.8923645
261106126,train,1,4,2,1732.0478217029702,126.03244359079795,157.89497,176.10614,0.1075,0.40875,,,900,555,typical,9.34741,4.0803857,1.6535559,5.2207336
261091471,train,1,4,2,1725.745769075408,121.19207743666792,169.16684,165.8704,0.18625,0.37,,,830,597,typical,9.355935,4.1284494,1.6488997,5.252779
261106123,train,1,4,2,1731.61588131367,127.07468561329304,190.36047,164.84462,0.32125,0.3675,,,698,600,typical,9.288554,4.097106,1.662616,5.219306
261106121,train,1,4,2,1729.3272618859655,127.35060584328455,165.83908,175.05983,0.1575,0.405,,,854,559,typical,9.335044,4.155576,1.6634511,5.2069077
261106114,train,1,4,2,1723.7181585607543,127.09521488407768,184.47739,163.36845,0.28625,0.3575,,,734,608,typical,9.404275,4.185894,1.6604453,5.262696
261259854,train,1,4,2,1946.1474343860325,188.49651285741348,284.60403,83.918396,0.82,0.065,,,202,918,typical,0.8269705,8.982577,3.4978974,4.885709
261259845,train,1,4,2,1939.6893862630404,188.35619663974796,218.18953,80.86613,0.5025,0.05375,,,518,929,typical,8.4057255,5.132642,3.2755783,4.9570427
261259836,train,1,4,2,1936.4223615114367,193.82274196659424,210.43477,114.19616,0.45125,0.1525,,,574,817,typical,5.796318,9.407076,3.211452,5.010928
261259838,train,1,4,2,1938.3576013820511,194.2194470973703,225.96289,116.13245,0.54875,0.1625,,,477,806,typical,5.698381,6.25044,3.2149103,5.015483
261259833,train,1,4,2,1936.7669679102496,196.38323363998796,235.73227,124.791504,0.60375,0.19125,,,418,777,typical,5.565724,9.248295,3.2158878,5.015353
261259822,train,1,4,2,1930.647137110219,195.9279575670367,228.37944,148.27997,0.5625,0.2875,,,462,676,typical,6.032794,9.569455,3.5170567,5.5100417
261257223,train,1,4,2,1926.931830832101,191.05367000795917,265.0672,199.57738,0.7525,0.51375,,,274,452,typical,6.0509257,5.81776,3.7689774,5.5965743
261257235,train,1,4,2,1928.0560298559265,186.5559484284842,257.60135,94.53804,0.72125,0.0825,,,303,888,typical,9.269391,4.091106,3.9201505,5.5280113
261257221,train,1,4,2,1923.9027322928268,188.4251857662437,234.45926,221.94542,0.59625,0.645,,,426,335,typical,5.4788156,5.5540276,4.1688375,5.492835
261257215,train,1,4,2,1923.22249498759,191.88135403285855,235.19711,147.72978,0.60125,0.285,,,421,678,typical,5.08119,9.814573,3.8469398,5.582825
261257204,train,1,4,2,1913.6915841452917,189.61772058627227,195.18198,218.75449,0.35125,0.6175,,,670,357,typical,2.316217,8.865316,5.435047,6.171558
261257206,train,1,4,2,1915.9707587883904,191.02575132834687,170.72571,286.32095,0.1975,0.845,,,818,138,typical,2.3908648,8.577605,5.4796553,6.231703
261257202,train,1,4,2,1912.4051013107885,188.3265707034643,190.72784,218.06212,0.3225,0.615,,,697,361,typical,2.2477658,9.093977,5.4326663,6.1901927
261257194,train,1,4,2,1911.8177896049008,192.6887355542656,229.4706,212.404,0.56625,0.5925,,,457,382,typical,2.2739742,9.171429,5.3811426,6.284264
261259819,train,1,4,2,1931.7742464080843,200.2585390769911,232.17047,176.82516,0.57875,0.41,,,442,554,typical,6.2873945,6.227632,3.4481862,5.483659
261259815,train,1,4,2,1927.885875489135,198.88538519611433,338.77515,154.15617,0.92125,0.31375,,,88,649,typical,5.3489947,9.699383,3.4308455,5.35423
261259802,train,1,4,2,1926.7847899762935,205.61212992182192,268.7749,157.51318,0.76375,0.32875,,,261,636,typical,2.6789756,10.333358,3.6032465,5.6140547
261259773,train,1,4,2,1913.6218924952711,209.5477937161012,439.4635,158.3988,0.97,0.335,,,29,629,physics,4.73027,5.7720847,5.16788,6.2708116
261257186,train,1,4,2,1910.4502456802936,197.85297709648617,247.14604,173.5392,0.665,0.39875,,,357,566,typical,2.6348233,10.148991,5.205251,6.283806
261257187,train,1,4,2,1911.8653183400768,198.3977717636556,263.57816,209.61256,0.74625,0.57625,,,280,395,typical,4.976688,5.8335466,5.296891,6.3320017
261257185,train,1,4,2,1910.6057891256592,198.84321914784948,236.54959,161.14957,0.615,0.34875,,,407,618,typical,2.3877337,10.010912,5.226189,6.277875
261257162,train,1,4,2,1901.5398425184244,206.2922994338713,255.16414,276.27643,0.7025,0.82875,,,319,152,typical,-0.03694727,7.9239674,5.842646,10.4274845
261257165,train,1,4,2,1899.5178514704176,202.04535714357135,210.11006,264.78116,0.45,0.795,,,576,182,typical,0.70739466,8.914091,5.810684,10.4002695
261238733,train,1,4,2,1907.936111127217,186.11255765962417,217.2318,217.05902,0.495,0.6125,,,526,363,typical,2.2459984,9.702277,5.4379144,6.353499
261238745,train,1,4,2,1908.8029121794807,180.1457893753638,218.57695,194.05942,0.50625,0.47625,,,515,485,typical,2.453026,8.459312,5.523665,6.085589
261238728,train,1,4,2,1904.1051621956956,183.72569357252144,211.0025,211.95229,0.455,0.59125,,,569,383,typical,2.388584,9.717565,5.416704,6.2996483
261238720,train,1,4,2,1898.083559080572,184.48871531349624,279.39505,253.16399,0.8025,0.76375,,,220,217,typical,2.585966,10.392354,5.3601427,6.300863
261238710,train,1,4,2,1895.026596091016,186.76550343185073,251.1804,207.91707,0.6875,0.56375,,,336,408,typical,2.6031773,9.8079195,5.360755,6.3266206
261238723,train,1,4,2,1897.7067994381816,181.82891291440885,215.98604,221.16302,0.4825,0.6375,,,538,341,typical,2.2223577,9.783971,5.40019,6.3388724
261236044,train,1,4,2,1883.2584384382635,181.36500565137695,352.391,124.264404,0.9375,0.18625,,,68,781,typical,4.7388663,5.649065,4.1857433,6.3156977
261238709,train,1,4,2,1901.058010038308,194.3637986264891,267.91693,248.81723,0.76125,0.735,,,264,244,typical,0.82839656,8.890544,5.335743,6.393861
261238707,train,1,4,2,1893.4866632367127,192.15261668602608,280.34985,222.19148,0.805,0.64625,,,218,333,typical,0.6664931,8.753202,5.9273043,10.518838
261238695,train,1,4,2,1888.2741501511464,196.4961615704368,215.47128,210.04271,0.475,0.58125,,,544,391,typical,0.4149066,8.69112,5.9454556,10.532691
261238687,train,1,4,2,1888.724610056197,203.5192189967319,201.48405,245.10204,0.395,0.72375,,,632,253,typical,0.26468953,8.658389,6.0198026,10.607144
261238691,train,1,4,2,1888.288024411366,199.898767499666,175.50682,190.92119,0.22375,0.46375,,,794,497,typical,0.22515202,8.79265,5.9423327,10.5492735
261238680,train,1,4,2,1881.6281029914571,199.10247987381072,227.52103,219.51277,0.555,0.62625,,,468,350,typical,4.201562,9.396446,5.9162807,10.574066
261238681,train,1,4,2,1882.3133717632004,199.79686102006983,261.7549,267.5685,0.735,0.80625,,,289,172,typical,4.057741,9.484183,5.897902,10.5223465
261238673,train,1,4,2,1879.0806392028048,198.51049028377497,218.33896,138.70253,0.50375,0.24625,,,517,723,typical,4.121123,9.410803,5.9520626,10.5435295
261236014,train,1,4,2,1876.1277490303764,196.38671785648063,224.67809,158.11626,0.5375,0.33375,,,487,631,typical,0.23729858,8.399673,5.9614286,10.563123
261259775,train,1,4,2,1918.729538163347,213.86821019559315,273.3018,156.86575,0.7875,0.3275,,,236,637,typical,4.82647,5.7730618,5.187352,6.3133655
261259765,train,1,4,2,1912.444812542867,211.581667945498,257.83734,150.01685,0.7225,0.295,,,302,667,typical,2.5902548,10.439233,5.062361,6.200728
261259740,train,1,4,2,1901.5388703676776,222.2086431136726,153.17651,268.06876,0.0875,0.8075,,,920,170,typical,0.46544698,8.8745,5.8477325,10.434244
261257157,train,1,4,2,1899.874347648784,207.7728962160004,211.3411,253.6717,0.45875,0.765,,,565,216,typical,0.57776856,8.966772,5.86563,10.454365
261257150,train,1,4,2,1892.6017230734124,208.66584058600327,185.6736,329.20636,0.29375,0.905,,,728,81,typical,0.5761756,8.824961,5.83493,10.420475
261257132,train,1,4,2,1890.451605714644,219.52066240548737,177.78766,260.95963,0.24125,0.78875,,,779,189,typical,-0.00348665,7.998448,5.9271903,10.523106
261257633,val,1,4,2,2084.047021379247,25.733490690199776,241.84387,267.99887,0.6425,0.80625,,,380,171,typical,9.226072,4.8229475,0.9498483,0.9821967
261236559,val,1,4,2,2070.9741363494413,2.69714942997367,305.64337,228.89648,0.87,0.67,,,148,308,typical,9.085323,4.8039355,1.2997954,1.3071357
261236522,val,1,4,2,2065.750388710865,22.912803149885256,205.65247,236.51369,0.4225,0.6975,,,603,279,typical,11.195113,5.1685824,1.1320081,1.1428914
261236529,val,1,4,2,2061.9102971778993,13.207875755948344,192.455,161.79684,0.33,0.34875,,,689,616,typical,10.909865,4.9465976,1.2552048,1.238905
261236515,val,1,4,2,2058.634205819572,18.885643664324185,219.15326,94.28549,0.50875,0.08125,,,511,890,typical,11.1882515,5.149491,1.180864,1.1739461
261236512,val,1,4,2,2056.385425489136,17.537040043311922,294.45905,148.88914,0.8475,0.28875,,,176,673,typical,11.409057,5.6733413,1.2513642,1.230299
261260243,val,1,4,2,2084.630916800352,43.245799923001485,273.22046,222.03697,0.78625,0.645,,,237,334,typical,11.512663,5.298288,0.57331127,0.6613696
261260219,val,1,4,2,2079.4142373561785,57.65936739771504,261.69434,115.23285,0.73375,0.1575,,,290,810,typical,3.108514,5.6118994,0.65081215,0.70126826
261206832,val,1,4,2,2036.427816439916,32.489488712599496,325.88397,64.32088,0.90625,0.02,,,104,973,typical,-2.528687,9.447404,-2.2154393,7.2437797
261257494,val,1,4,2,2037.498654378329,82.93651855250818,179.09763,233.61728,0.25125,0.6825,,,769,294,typical,-2.0391402,9.546219,-2.661102,7.008791
261236416,val,1,4,2,2027.3670133070216,58.46925957320365,253.40607,173.40555,0.68875,0.3975,,,331,568,typical,-2.2045743,9.879408,-2.511479,7.1875324
261236410,val,1,4,2,2018.481152513372,51.30406226426202,338.94022,177.98401,0.92125,0.41375,,,87,549,typical,5.4058657,5.420888,-2.1359758,7.3843546
261236366,val,1,4,2,2010.763742715673,72.88345503643113,385.71762,310.6147,0.95125,0.8925,,,47,94,physics,-2.7489429,10.023915,-2.2731905,6.144098
261204361,val,1,4,2,1998.4736063485764,43.35170897764654,152.66481,79.45754,0.08625,0.05,,,922,938,typical,-1.1899151,10.051113,-0.36623532,8.488408
261156542,val,1,4,2,2003.195265354872,18.91871944884612,152.81152,41.132835,0.08625,0.0,,,921,999,typical,-0.8908639,8.470989,-0.43909296,8.620287
261156485,val,1,4,2,1976.120462938807,34.57467779232931,177.69122,174.65242,0.23875,0.4,,,781,563,typical,-0.3320581,10.144482,-0.09554322,8.848225
392025971,val,1,4,2,1958.8058663230956,33.678392885130606,264.1438,141.0449,0.7475,0.25375,,,278,713,typical,-0.77626765,10.580642,-0.057253763,8.933099
261206789,val,1,4,2,2002.9590785450864,45.890370850864535,167.78233,106.67227,0.175,0.13,,,839,840,typical,-1.223933,10.001987,-0.49591148,8.080404
261206748,val,1,4,2,1988.670748559962,65.74234549283156,564.57056,207.95709,0.98625,0.56375,,,14,407,physics,5.768329,7.7656274,-1.9458157,5.78328
261204288,val,1,4,2,1969.8343271737176,63.838145774391094,366.95352,291.11966,0.9475,0.85625,,,55,127,typical,6.2174377,7.745448,-1.1565759,3.9047565
261156438,val,1,4,2,1957.7269065383643,48.71135280058779,379.6007,190.65858,0.94875,0.46125,,,52,499,typical,5.769398,7.8227468,-0.07195825,8.901054
392013450,val,1,4,2,1958.8854947212608,14.299956873051636,188.5163,166.42188,0.31,0.37,,,711,595,typical,-0.50264925,7.552357,-0.10866956,8.976387
392025983,val,1,4,2,1964.4767755352448,25.572706070879747,180.67416,166.24232,0.2625,0.37,,,754,596,typical,-0.4272961,10.2655325,-0.08445488,8.9147625
392013413,val,1,4,2,1943.005375676558,26.150951895717352,233.6019,139.57164,0.58875,0.24875,,,432,719,typical,3.30246,9.802408,-0.059816875,8.943002
261137409,val,1,4,2,1910.1275463966467,26.19893920551701,333.46527,123.01545,0.915,0.17875,,,94,788,typical,5.5608854,9.116063,1.3045179,6.2964106
261137401,val,1,4,2,1904.9464958909543,26.10287441769588,324.7122,106.6795,0.90625,0.13,,,105,839,typical,6.31636,8.595721,1.3480198,6.323636
261106446,val,1,4,2,1864.086907720792,23.021231476666262,320.08218,79.85601,0.8975,0.05125,,,117,934,typical,5.826086,9.730613,-0.6598311,3.0060866
261108774,val,1,4,2,1870.9194434633423,32.97037692861334,169.71533,58.392677,0.19125,0.00875,,,824,988,typical,8.000002,6.7103024,-0.67274266,3.1389322
261089291,val,1,4,2,1811.9993493392813,23.255091473488637,218.18445,66.96493,0.50125,0.02375,,,519,968,typical,6.6732073,5.3752294,5.3815527,2.210534
261063067,val,1,4,2,1801.879503839274,21.453104186277688,274.83344,92.41298,0.79,0.0775,,,233,896,typical,4.766964,5.2891355,5.333032,2.220632
261063060,val,1,4,2,1798.6078775063272,21.70151585636921,206.75966,68.90361,0.42875,0.03,,,594,962,typical,9.200407,4.302495,5.4230547,2.224647
391950148,val,1,4,2,1755.4174250198255,5.5191237584991875,253.04921,79.50128,0.68875,0.05,,,332,937,typical,9.104965,4.3044653,5.368768,2.1487603
261260116,val,1,4,2,2032.3648279153488,96.55836954597038,251.96971,227.8625,0.6875,0.6625,,,334,315,typical,-2.66978,10.023411,-2.702203,6.8418646
261257485,val,1,4,2,2030.5122028595536,85.02318184263561,317.714,267.0931,0.8925,0.80125,,,124,176,typical,-2.5172863,9.816301,-2.6240878,6.6749206
261257454,val,1,4,2,2012.6730697096625,92.60465531902848,281.17755,382.71402,0.81,0.935,,,212,54,typical,-2.271917,10.104347,-2.2427194,6.119159
261260092,val,1,4,2,2021.271337656383,107.95711511223016,268.70477,198.68791,0.7625,0.50875,,,262,456,typical,7.4926085,5.75262,-2.5327022,6.4356523
261257443,val,1,4,2,2009.766598825399,97.82393114938512,287.81082,250.63666,0.8325,0.7425,,,191,237,typical,-2.6885686,9.996773,-2.1262681,5.961354
261239004,val,1,4,2,2005.125454664382,91.27778499811136,397.35568,279.32043,0.955,0.83375,,,42,147,physics,7.598576,5.682404,-2.2834086,6.166532
261239008,val,1,4,2,2002.7907845134068,84.77766594930048,323.29642,297.16965,0.89875,0.86625,,,113,118,typical,7.499161,5.7632203,-2.1856363,6.045606
261236327,val,1,4,2,1991.3576946575977,87.1848133372848,211.20343,424.8959,0.455,0.95875,,,568,34,instrument,7.1716614,6.228599,-2.1182585,5.9632254
261257422,val,1,4,2,1999.3297899015265,110.65303216826736,237.44273,181.09209,0.61625,0.4225,,,405,541,typical,7.594029,5.850665,0.08452195,4.0022726
261257395,val,1,4,2,1984.8243378203333,123.22199509452312,234.61604,287.05545,0.59625,0.85,,,425,133,typical,8.430909,5.5623407,1.1446788,3.4340537
261238939,val,1,4,2,1982.6054932055115,109.81214431684282,205.61893,257.22208,0.4225,0.7775,,,604,201,typical,8.424737,5.9449496,0.8025164,3.5556781
261238920,val,1,4,2,1972.7991811027473,115.37582360417696,227.23608,256.4581,0.55125,0.775,,,471,205,typical,8.764285,5.385833,1.3412284,2.9390383
261206705,val,1,4,2,1971.505726585498,78.10014233094452,211.88544,344.35236,0.4625,0.91375,,,560,72,typical,5.5009675,9.21116,-0.9695685,4.043511
261206691,val,1,4,2,1964.2391907423785,80.31230447933547,172.67384,187.33063,0.2075,0.4425,,,808,520,typical,7.5510616,6.574485,-1.264071,3.3753638
261206678,val,1,4,2,1960.0342954480552,84.12753738672453,156.64746,146.4701,0.10375,0.28125,,,905,685,typical,8.546883,6.8830705,1.0462649,2.8774292
261204227,val,1,4,2,1941.4336910207908,90.16429590999616,178.94095,240.79482,0.25,0.70625,,,771,269,typical,8.664822,6.6635423,1.2768768,2.901476
392025867,val,1,4,2,1922.246071317005,77.76955238354142,179.83646,225.53326,0.25625,0.66125,,,761,318,typical,8.648087,6.2411566,1.4016262,3.339572
261206647,val,1,4,2,1954.446774673684,99.56677418976386,235.52623,215.40567,0.6025,0.605,,,419,371,typical,9.236484,4.6088767,1.1567844,2.8751671
261206643,val,1,4,2,1954.1516641087885,101.83634926136756,216.36017,233.10689,0.485,0.68125,,,535,296,typical,9.356953,4.589255,1.2017184,2.9212627
261206646,val,1,4,2,1951.4315390962593,97.1339082789041,210.65599,215.98917,0.45125,0.6075,,,573,368,typical,9.286543,4.6990714,1.144412,2.8695717
261204210,val,1,4,2,1935.3477378290245,97.0247326984636,206.08372,203.19666,0.425,0.53375,,,599,433,typical,8.608434,5.717471,2.7804008,2.9125142
261204197,val,1,4,2,1930.6291690206335,102.25382733908953,324.35327,93.09921,0.9025,0.07875,,,109,893,typical,8.037464,5.095429,3.7343543,2.7522714
261204183,val,1,4,2,1923.0330116004757,106.54086404600396,259.34305,195.23021,0.725,0.48625,,,298,476,typical,2.1254299,10.623725,3.8580234,2.738532
261259955,val,1,4,2,1971.2707356626877,160.3021627421197,236.08495,167.10103,0.6075,0.3775,,,413,588,typical,8.355195,5.945378,2.8395731,0.94948417
261238843,val,1,4,2,1949.5730748154613,151.00487617501176,380.9878,174.58246,0.94875,0.4,,,51,564,typical,4.4495277,9.418582,2.8637435,0.8545882
261236132,val,1,4,2,1911.829581932593,152.93358400614565,240.87437,108.81694,0.6375,0.135,,,385,833,typical,4.554868,3.892253,5.0157585,4.4764476
