row,TIC,split,sector,camera,ccd,detector_x,detector_y,moment_nll,moment_percentile,moment_anomaly,physics_nll,instrument_nll,physics_percentile,instrument_percentile,classification
1229,261204060,train,1,4,2,1881.5856800954746,152.12336684723007,334.3338,0.51875,False,244.34912,160.2604,0.6575,0.34375,typical
1231,261206472,train,1,4,2,1884.921427589707,162.60236602687806,643.10846,0.83875,False,338.33755,238.31676,0.91875,0.7025,typical
1232,261206465,train,1,4,2,1882.0314111037587,165.12314879705627,1262.7954,0.96625,True,209.18948,209.59837,0.44375,0.575,typical
1234,261206452,train,1,4,2,1881.1965234831393,172.5431102395549,1968.8024,0.985,True,364.20154,150.04532,0.94625,0.29625,typical
1235,261206449,train,1,4,2,1879.7076097564773,172.15524073544253,2190.408,0.99125,True,385.79657,127.437355,0.9525,0.2075,physics
1237,261206471,train,1,4,2,1880.664260195596,158.68908725537239,1004.6328,0.9175,False,246.78613,214.29741,0.6625,0.605,typical
1239,261204033,train,1,4,2,1875.2100200338791,159.6286344347471,187.14682,0.165,False,216.40715,225.13226,0.48625,0.65875,typical
1241,261206459,train,1,4,2,1873.79396856624,161.28943004812228,192.0524,0.18375,False,173.15535,222.9618,0.21,0.6475,typical
1243,261206450,train,1,4,2,1871.9920984672235,162.9330035911953,158.16074,0.10625,False,185.73555,249.46027,0.29625,0.73875,typical
1246,261206443,train,1,4,2,1873.2810481795457,168.93386588316682,105.52081,0.01625,False,253.46107,146.66449,0.69,0.2825,typical
1247,261206428,train,1,4,2,1865.3428691495185,168.85121164989437,172.10887,0.1325,False,310.08688,252.523,0.8825,0.7625,typical
1248,261204019,train,1,4,2,1863.2474120780862,163.91096728884875,137.3497,0.05875,False,226.77443,227.99088,0.55,0.66375,typical
1250,261204011,train,1,4,2,1863.0449065149471,168.30166331448902,136.99953,0.055,False,246.45941,238.83138,0.66125,0.70375,typical
1251,261204062,train,1,4,2,1875.7679129742392,143.49627727214718,137.81795,0.0625,False,185.69478,228.51227,0.295,0.66875,typical
1254,261204058,train,1,4,2,1875.8039321538324,146.78169711149894,156.70164,0.1,False,198.90733,186.9497,0.37375,0.44125,typical
1255,261204055,train,1,4,2,1873.945828457684,145.8248043027235,119.048546,0.02375,False,248.67413,219.13058,0.675,0.6225,typical
1258,261204048,train,1,4,2,1873.0602314553248,149.6850807202617,263.59982,0.3475,False,329.27576,185.1639,0.90875,0.43375,typical
1259,261204037,train,1,4,2,1868.2530464604574,149.7730468789489,252.92998,0.3325,False,218.43018,193.9434,0.505,0.475,typical
1260,261156167,train,1,4,2,1856.7803779978171,150.476892149494,377.2165,0.5725,False,164.34102,131.00827,0.15,0.21875,typical
1262,261156170,train,1,4,2,1854.1917874011215,142.8913875179058,306.4741,0.4525,False,244.19557,153.22855,0.655,0.31125,typical
1263,261156169,train,1,4,2,1856.6128382349573,146.96641749364304,290.8347,0.4125,False,253.89801,126.751,0.695,0.20375,typical
1266,261204023,train,1,4,2,1859.4500967148144,156.89174221351908,125.63731,0.035,False,202.20331,163.72354,0.39875,0.36,typical
1268,261204022,train,1,4,2,1860.044897144816,158.7842772311679,142.18864,0.06875,False,213.10187,224.19974,0.46375,0.65375,typical
1269,261204013,train,1,4,2,1855.8964725439064,158.2879898064386,133.4713,0.0475,False,205.90736,208.10576,0.42375,0.5675,typical
1271,261204006,train,1,4,2,1854.8017553954855,162.3629018411018,162.95508,0.1175,False,238.69963,263.76172,0.62125,0.79375,typical
1276,261204000,train,1,4,2,1850.3085292121148,164.63501539612528,145.83192,0.0775,False,203.27594,265.30142,0.405,0.7975,typical
1277,261156130,train,1,4,2,1848.6698937728481,162.17901046952832,128.64568,0.04,False,202.29854,270.77313,0.40125,0.81875,typical
1279,261156152,train,1,4,2,1849.3876066684516,151.3164500096827,1166.9235,0.94625,False,535.7674,228.14238,0.98375,0.665,physics
1280,261156135,train,1,4,2,1846.306290379087,156.4396944403642,105.50187,0.015,False,220.29771,288.89218,0.5125,0.8525,typical
1282,261156137,train,1,4,2,1845.6599986694932,154.21191269132393,173.79175,0.1375,False,193.22945,172.79422,0.33875,0.39625,typical
1283,261156142,train,1,4,2,1846.9060960501336,153.88806697067585,137.15578,0.05625,False,211.28578,170.80223,0.4575,0.39,typical
1286,261156134,train,1,4,2,1841.2260937890308,151.1893149984885,135.28256,0.05,False,199.2268,126.484535,0.3775,0.2025,typical
1289,392025690,train,1,4,2,1838.20227993677,151.81561476286512,122.25076,0.0275,False,166.65286,104.0623,0.165,0.1175,typical
1293,261156118,train,1,4,2,1836.4748600798357,154.78897728635792,120.0213,0.025,False,145.84709,198.26802,0.06,0.50875,typical
1295,261156111,train,1,4,2,1836.8955739992273,159.11122093500006,92.33442,0.00875,False,157.58398,204.44527,0.10625,0.54375,typical
1298,392025890,train,1,4,2,1924.6476795415906,62.633002141323125,506.75406,0.73,False,147.64143,255.20943,0.065,0.7725,typical
1299,392013348,train,1,4,2,1914.8633560192359,59.415508175052615,508.33044,0.73125,False,135.57121,221.16689,0.02875,0.63875,typical
1300,392025878,train,1,4,2,1922.1039943369221,66.05749609683966,491.36032,0.71375,False,141.37938,225.04921,0.05,0.65625,typical
1303,392013333,train,1,4,2,1909.5325718663357,68.50768757042233,375.18707,0.56875,False,160.31094,235.26039,0.1175,0.6925,typical
1304,392013345,train,1,4,2,1909.154163568307,54.46705510636436,451.66806,0.67875,False,151.17458,229.72888,0.08125,0.67125,typical
1305,392013341,train,1,4,2,1908.551355317577,59.334484453706885,431.0259,0.6475,False,152.0106,203.68425,0.08375,0.535,typical
1307,261139750,train,1,4,2,1905.7490033964423,54.15987023788747,467.2847,0.7,False,147.90488,219.66649,0.06625,0.6275,typical
1308,261139746,train,1,4,2,1904.0074013510355,56.15417439357247,446.58328,0.675,False,146.0605,223.40515,0.06125,0.64875,typical
1310,392013328,train,1,4,2,1897.397911947488,64.23101174077576,289.46387,0.41,False,179.30707,213.06181,0.2525,0.59625,typical
1313,392025859,train,1,4,2,1911.5904208842846,71.79078556494287,306.03424,0.45,False,168.87448,170.21649,0.18375,0.3875,typical
1325,261137346,train,1,4,2,1887.6810193989022,49.680417902098824,211.31474,0.23,False,169.70113,204.71452,0.19125,0.54625,typical
1326,261137332,train,1,4,2,1882.1871882522094,53.66635804031595,233.92827,0.285,False,225.55629,194.83813,0.545,0.48125,typical
1328,261139728,train,1,4,2,1891.7530305150428,57.89727929248606,210.4342,0.22875,False,164.2001,211.31761,0.14875,0.5875,typical
1329,261139726,train,1,4,2,1888.131059754518,56.73267325940422,131.98926,0.04375,False,182.045,189.09647,0.2725,0.45375,typical
1332,261139710,train,1,4,2,1886.6932085610424,63.558872827836616,295.9927,0.42,False,293.9904,200.797,0.845,0.52,typical
1333,261139716,train,1,4,2,1885.676728881132,58.506772989255246,157.38573,0.1025,False,218.82967,210.86334,0.5075,0.58625,typical
1337,261139707,train,1,4,2,1880.279359140246,59.13256586500705,210.22375,0.2275,False,284.65714,189.73668,0.82125,0.45625,typical
1338,261137334,train,1,4,2,1879.3059348873655,49.42992950606468,200.78203,0.20125,False,204.91924,239.46758,0.41875,0.705,typical
1339,261137328,train,1,4,2,1881.067621061835,54.10888509364324,388.45657,0.5875,False,206.39804,198.81474,0.42625,0.51125,typical
1340,261137322,train,1,4,2,1873.185952163722,50.13918627849915,425.05502,0.63625,False,233.33842,220.39023,0.5875,0.635,typical
1341,261137319,train,1,4,2,1872.7286868627514,51.219008159873376,634.98126,0.83125,False,264.27737,240.83913,0.75,0.7075,typical
1345,261137306,train,1,4,2,1863.389696863547,54.3502165715234,2003.2756,0.98625,True,264.49457,180.44594,0.75125,0.42,typical
1346,724120058,train,1,4,2,1876.7047275037892,67.85295492750096,678.99335,0.85375,False,191.5282,82.7414,0.32625,0.05875,typical
1347,261139703,train,1,4,2,1880.6818095122705,63.38536531597893,240.5258,0.3,False,322.23886,83.708786,0.89875,0.06375,typical
1348,261139695,train,1,4,2,1874.9648022259723,68.86739703768419,651.19836,0.84125,False,265.75766,141.50577,0.75625,0.2575,typical
1350,261139693,train,1,4,2,1874.7315655880889,69.89047396332421,537.00806,0.7725,False,240.49667,138.09119,0.63375,0.24125,typical
1352,261139684,train,1,4,2,1873.6202226495082,76.25093563377325,215.10725,0.2375,False,216.61833,156.37645,0.4875,0.32375,typical
1356,261137307,train,1,4,2,1867.9416338090607,60.006221437867865,535.6664,0.76875,False,231.57436,103.27759,0.57625,0.11375,typical
1360,261137291,train,1,4,2,1862.0391473661437,68.04279602473497,630.2342,0.82625,False,266.97482,180.52016,0.75875,0.42125,typical
1363,392025828,train,1,4,2,1895.9785739608155,86.8452562451241,668.33044,0.85,False,270.42343,234.01271,0.77125,0.6875,typical
1364,392025827,train,1,4,2,1893.837414175577,89.50871627413001,391.73553,0.5925,False,246.1881,270.54993,0.66,0.81625,typical
1365,392013297,train,1,4,2,1891.888208249665,83.99167506155884,1088.9552,0.93375,False,279.02048,287.03888,0.79875,0.85,typical
1367,392025816,train,1,4,2,1889.5030027220828,94.55794179485221,479.0522,0.70625,False,243.82437,233.70709,0.65,0.68375,typical
1370,392025814,train,1,4,2,1886.6872947040888,92.81489123795834,286.1114,0.4,False,209.83664,243.79384,0.44875,0.71875,typical
1372,392013292,train,1,4,2,1883.920980372442,80.3132313181746,756.0896,0.86625,False,243.80757,208.04741,0.64875,0.565,typical
1374,392013276,train,1,4,2,1878.1267113815802,85.09282279087526,631.78436,0.82875,False,521.57666,196.11882,0.98125,0.49625,physics
1379,392013277,train,1,4,2,1880.0549063535211,86.98006002280651,233.5426,0.28375,False,224.54715,201.26134,0.535,0.525,typical
1383,261139673,train,1,4,2,1869.9201276193578,84.78088132277266,239.21019,0.295,False,215.71973,196.26675,0.48,0.4975,typical
1385,392025811,train,1,4,2,1889.1454544520743,99.86584277847041,446.08658,0.67375,False,240.85236,270.61868,0.6375,0.8175,typical
1386,392025804,train,1,4,2,1882.1737914270686,100.07541713294043,303.30276,0.44375,False,201.74095,246.62569,0.39625,0.7275,typical
1390,392025799,train,1,4,2,1877.0130945875517,102.32953401815547,266.52832,0.35125,False,154.72308,207.6519,0.095,0.56125,typical
1392,392013245,train,1,4,2,1864.1667963500743,98.45132778281966,285.673,0.3975,False,175.21663,194.36911,0.22125,0.47875,typical
1397,392013250,train,1,4,2,1861.9414233033617,93.97829299510218,270.87292,0.35875,False,173.80261,216.21928,0.2125,0.60875,typical
1399,392013232,train,1,4,2,1856.7094540948754,102.27228357836464,184.993,0.16125,False,135.17336,152.56659,0.02625,0.30625,typical
1404,261139663,train,1,4,2,1865.322373409735,84.73630113408505,278.39838,0.38,False,220.07356,219.72623,0.51125,0.63125,typical
1405,261139655,train,1,4,2,1862.5372511338574,89.8466701384805,274.11835,0.36875,False,179.41289,219.04091,0.255,0.62,typical
1407,261139658,train,1,4,2,1859.2634804387562,84.17916694130338,219.24652,0.24875,False,204.97446,221.36562,0.42,0.64,typical
1409,261137263,train,1,4,2,1849.475781992762,76.75600578593296,262.14706,0.34375,False,226.8565,209.43922,0.55125,0.57375,typical
1412,261137269,train,1,4,2,1850.4676259705375,74.7497918604376,225.5618,0.26625,False,170.4713,211.66776,0.19625,0.58875,typical
1413,261139652,train,1,4,2,1851.948105114766,81.91810844812552,211.56975,0.23125,False,177.13644,181.32019,0.23875,0.42375,typical
1415,261139640,train,1,4,2,1853.4155444627484,92.82216124639454,239.95514,0.29625,False,208.65016,202.26056,0.44,0.52875,typical
1416,261139643,train,1,4,2,1850.9106891446866,88.39585527894415,170.8532,0.12875,False,191.70935,195.4765,0.33,0.4875,typical
1419,261139636,train,1,4,2,1851.497060982122,91.76686957997117,226.98001,0.27,False,208.44073,159.909,0.4375,0.3425,typical
1420,261139623,train,1,4,2,1844.1256443022935,90.72015831923794,369.162,0.56375,False,225.47534,109.33846,0.54125,0.13875,typical
1424,261139628,train,1,4,2,1844.921115065996,88.46885043569583,561.41125,0.785,False,214.44652,171.78783,0.47,0.3925,typical
1429,261137233,train,1,4,2,1833.2100825225154,87.20075647103795,267.81473,0.35375,False,193.14989,102.42384,0.3375,0.11,typical
1436,261108743,train,1,4,2,1858.3921413953663,44.25066892537351,1226.7919,0.95625,True,314.41327,213.27448,0.88875,0.59875,typical
1440,261108738,train,1,4,2,1860.6753181762692,50.493968658412044,1025.5398,0.92375,False,225.7708,184.73756,0.5475,0.43,typical
1441,261108731,train,1,4,2,1857.1832047863277,51.821002125863174,1240.7103,0.9625,True,235.26036,202.6464,0.6025,0.53,typical
1442,261108725,train,1,4,2,1853.5201717069922,48.057376441223184,202.07053,0.20625,False,281.74542,244.83873,0.81125,0.7225,typical
1443,261108732,train,1,4,2,1855.098630008096,48.07742939774586,222.39362,0.2575,False,271.27896,335.5035,0.77875,0.9125,typical
1444,261108717,train,1,4,2,1849.503471710684,53.18703309772674,666.99,0.84875,False,236.32794,115.14352,0.61125,0.1575,typical
1445,261106420,train,1,4,2,1855.9839994536978,39.746121072355784,589.30334,0.805,False,271.052,369.1064,0.775,0.9325,typical
1446,261108741,train,1,4,2,1856.3397397617307,42.00906778522671,2051.9758,0.9875,True,318.13422,266.15274,0.89375,0.8,typical
1447,261106410,train,1,4,2,1852.6031884261956,39.37738385859193,883.03064,0.88625,False,311.47055,257.5216,0.88625,0.77875,typical
1450,261106400,train,1,4,2,1849.3600887881746,43.86762394170439,1022.0688,0.9225,False,254.48209,237.1366,0.7,0.69875,typical
1452,261106385,train,1,4,2,1839.0049462977274,48.72822284532671,631.3962,0.8275,False,182.61806,223.89569,0.2775,0.6525,typical
1453,261137293,train,1,4,2,1856.983532233875,59.23152921350641,771.22864,0.87,False,286.85736,187.16344,0.83,0.4425,typical
1456,261108710,train,1,4,2,1847.3208134721924,61.51085179445651,204.73929,0.215,False,217.06598,269.66077,0.49,0.81375,typical
1460,261106382,train,1,4,2,1836.8785583997114,52.90488392061687,661.35144,0.84625,False,225.09084,268.65048,0.53875,0.81125,typical
1461,261108704,train,1,4,2,1840.4732535010303,56.78080611288054,173.7617,0.13625,False,200.90402,243.33978,0.3875,0.71625,typical
1467,261108692,train,1,4,2,1835.800211442668,62.55443237083703,183.73984,0.1575,False,198.94148,309.85593,0.375,0.89,typical
1469,261106365,train,1,4,2,1827.1082562916117,56.70119221242322,296.2452,0.42125,False,248.45923,433.09265,0.67375,0.96125,instrument
1470,261091736,train,1,4,2,1828.3982761966886,35.25166988988172,315.78757,0.4725,False,257.57748,141.33354,0.72,0.255,typical
1471,261091730,train,1,4,2,1828.857633341859,38.62673135798333,299.5513,0.4375,False,337.66006,164.72826,0.9175,0.365,typical
1472,261091732,train,1,4,2,1831.1312862217153,40.213941482638155,518.258,0.7475,False,234.43777,145.99477,0.59375,0.27625,typical
1474,261091735,train,1,4,2,1829.0822435728373,36.98500873446161,580.68604,0.7975,False,166.40256,121.337204,0.16,0.175,typical
1475,261091731,train,1,4,2,1831.3478278242017,41.44854987624381,417.11218,0.63125,False,203.33456,155.44415,0.40625,0.31875,typical
1476,261106377,train,1,4,2,1830.4241673900747,45.752162466619204,532.7576,0.76625,False,213.17545,193.90857,0.465,0.47375,typical
1477,261091723,train,1,4,2,1828.4745709794186,40.95143253662169,932.2879,0.9,False,194.3873,146.38696,0.34375,0.28,typical
1479,261091712,train,1,4,2,1824.482586548772,43.45937919095368,1606.8441,0.97875,True,230.22026,199.50821,0.57,0.5125,typical
1480,261091710,train,1,4,2,1823.522997237431,43.407060799922405,861.67175,0.88,False,230.98357,200.09125,0.575,0.51625,typical
1482,261091722,train,1,4,2,1823.0224211820616,33.904439858396486,925.91455,0.8975,False,201.22728,104.47913,0.3925,0.12125,typical
1485,261089286,train,1,4,2,1815.782305282101,34.27284744114133,2364.4094,0.99375,True,296.7621,188.49335,0.85625,0.45125,typical
1488,261091697,train,1,4,2,1814.399905495782,39.798689154646596,1303.9838,0.97,True,332.14557,267.3706,0.9125,0.80375,typical
1494,261091684,train,1,4,2,1815.8011442835655,51.66147730280287,832.4952,0.875,False,242.42572,389.84784,0.64375,0.94,typical
1495,261106358,train,1,4,2,1822.393365798961,56.636391336890746,464.86124,0.695,False,277.7978,365.7123,0.7925,0.93,typical
1499,261106345,train,1,4,2,1816.4215616931938,58.776477332938946,387.2306,0.585,False,294.17084,426.75125,0.8475,0.96,instrument
1502,261091672,train,1,4,2,1810.8313988237144,54.095358278689744,334.45386,0.52,False,247.8918,282.32092,0.67125,0.83875,typical
1506,261091649,train,1,4,2,1795.4304280208842,52.65971321006187,1134.8182,0.94125,False,397.9814,54.70342,0.95625,0.00625,physics
1513,261108676,train,1,4,2,1831.0028650459462,71.90870701931848,266.9929,0.3525,False,224.34975,263.12344,0.53375,0.7925,typical
1519,261108665,train,1,4,2,1828.1447329676025,75.58392712712842,278.63153,0.38125,False,298.3042,281.18216,0.86,0.83625,typical
1522,261108673,train,1,4,2,1825.6296000446623,69.12629216202026,377.9235,0.57375,False,281.09146,301.88126,0.80875,0.8775,typical
1523,261106349,train,1,4,2,1823.2792221810337,64.87843524668615,418.08713,0.6325,False,292.56235,409.5585,0.84,0.9525,instrument
1524,261108658,train,1,4,2,1821.7477596745066,74.25901105935273,823.3298,0.87375,False,275.66806,286.74442,0.79125,0.8475,typical
1528,261106323,train,1,4,2,1808.3303052677995,72.56744781316795,445.36996,0.6725,False,260.00845,232.92737,0.7275,0.68125,typical
1530,261137236,train,1,4,2,1833.235732443751,82.8623902414179,517.7296,0.74625,False,217.70525,100.90845,0.4975,0.10125,typical
1531,261108648,train,1,4,2,1822.3447993407663,85.17357550084338,1311.1655,0.97125,True,278.3417,136.59949,0.79625,0.23875,typical
1541,261108623,train,1,4,2,1809.2551172033698,84.16063288087582,619.17145,0.81875,False,207.57997,98.604965,0.4325,0.09625,typical
1543,261106301,train,1,4,2,1800.9456817427638,82.20298392026064,305.20737,0.44625,False,208.40857,92.13376,0.43625,0.0775,typical
1547,261106331,train,1,4,2,1808.1283935554623,62.79497074521242,454.10986,0.68,False,280.5105,257.8911,0.8075,0.78,typical
1551,261106314,train,1,4,2,1804.8222202085033,73.72705928032248,438.0921,0.66125,False,257.12073,184.73997,0.715,0.43125,typical
1553,261106309,train,1,4,2,1800.6164792748737,72.04651785098687,378.28748,0.575,False,299.74884,167.54112,0.86125,0.38,typical
1556,261091621,train,1,4,2,1793.864229533478,69.9075725692362,272.43433,0.3625,False,199.7887,105.6011,0.37875,0.12375,typical
1560,261091643,train,1,4,2,1799.3141816736936,61.65592127939231,407.91995,0.61375,False,300.78848,122.79793,0.8625,0.1775,typical
1561,724121099,train,1,4,2,1793.0094626852745,55.31920288739983,892.8817,0.88875,False,258.15082,115.572815,0.725,0.15875,typical
1562,261091635,train,1,4,2,1790.898174106567,55.79030011095887,637.85944,0.835,False,304.99677,108.65945,0.86875,0.135,typical
1563,261091632,train,1,4,2,1789.7718668151567,56.043953558604144,2959.6213,0.9975,True,254.72339,101.35962,0.70125,0.10625,typical
1564,261091620,train,1,4,2,1787.4749651898023,61.3675226890284,601.1951,0.8125,False,234.92001,97.1884,0.59875,0.09,typical
1566,261091611,train,1,4,2,1781.4944312429848,63.955851525979746,498.61655,0.72125,False,310.5658,88.89349,0.88375,0.07375,typical
1569,261091614,train,1,4,2,1790.40043009309,73.51135832017017,196.5019,0.19625,False,142.9403,97.441,0.0525,0.09125,typical
1571,261106275,train,1,4,2,1786.0090144431754,82.39353003675869,148.32932,0.08375,False,166.04921,162.63765,0.15875,0.3525,typical
1573,261091594,train,1,4,2,1777.6223265001372,72.13868093096632,399.837,0.6,False,176.43549,157.71509,0.2325,0.33125,typical
1574,261091593,train,1,4,2,1777.5641193293711,74.02819180363825,255.35571,0.335,False,143.34187,124.34959,0.05375,0.18875,typical
1577,261091584,train,1,4,2,1774.9723162877694,77.43006425925851,707.0324,0.86,False,158.73628,126.910126,0.1125,0.205,typical
1583,392013228,train,1,4,2,1856.8225691891878,108.14495100143183,216.80891,0.24375,False,164.01675,124.10169,0.1475,0.185,typical
1584,392013225,train,1,4,2,1852.6320260349169,108.27073496091772,152.16463,0.09125,False,120.13355,127.22149,0.00375,0.20625,typical
1585,392013224,train,1,4,2,1856.7351943155234,113.50230011430821,155.25594,0.09625,False,138.21838,125.48761,0.03625,0.195,typical
1587,392013214,train,1,4,2,1852.587380160887,112.59386770662893,135.45526,0.05125,False,126.06016,123.95627,0.0125,0.18375,typical
1590,392013198,train,1,4,2,1840.096570244363,113.38631312025997,376.6739,0.57125,False,189.7858,115.03861,0.3175,0.155,typical
1591,392025758,train,1,4,2,1860.756329463473,122.2121824800787,116.275154,0.02,False,124.58384,145.25224,0.01,0.2725,typical
1595,392025751,train,1,4,2,1855.8528447046185,121.33647608499744,111.91655,0.01875,False,131.24213,124.82222,0.02125,0.19375,typical
1596,392013203,train,1,4,2,1851.127439341852,121.51522576573676,159.52971,0.10875,False,175.70316,201.02426,0.225,0.5225,typical
1598,392025739,train,1,4,2,1855.6536815713964,129.27442249069682,287.91122,0.405,False,203.85211,167.03539,0.41,0.3775,typical
1599,392025734,train,1,4,2,1850.7034992272104,128.74346068620258,241.69102,0.3075,False,272.13635,146.2911,0.78125,0.27875,typical
1601,392013199,train,1,4,2,1846.1132442930566,119.29236923725452,143.63487,0.07375,False,211.6621,174.8737,0.4625,0.4025,typical
1609,392013182,train,1,4,2,1838.455696842491,127.28275553403869,594.3047,0.80875,False,359.8246,221.57343,0.94375,0.6425,typical
1615,261139617,train,1,4,2,1845.5294710598455,104.514567372356,128.59917,0.03875,False,115.69896,136.01657,0.00125,0.23625,typical
1616,261139614,train,1,4,2,1843.523064971375,106.22152765213805,183.33397,0.15625,False,119.85418,138.49416,0.0025,0.245,typical
1617,261139606,train,1,4,2,1839.919533984347,105.69501706262227,316.59976,0.47625,False,129.30505,154.51865,0.01875,0.315,typical
1619,261139613,train,1,4,2,1838.4057330982196,100.52276127033885,145.35036,0.07625,False,124.56662,143.08398,0.00875,0.265,typical
1624,261139592,train,1,4,2,1829.975320471528,104.50238902444437,757.9131,0.8675,False,181.31796,140.0724,0.26875,0.25375,typical
1627,261139587,train,1,4,2,1826.8789486016371,106.1298348310174,1464.6595,0.975,True,179.33936,241.91423,0.25375,0.71125,typical
1630,261137193,train,1,4,2,1814.4137807688908,104.09906318730503,251.53418,0.32875,False,240.16801,309.6379,0.63,0.88875,typical
1631,261139574,train,1,4,2,1828.732402742006,119.6402460446587,359.81964,0.55125,False,334.3458,310.9299,0.91625,0.89375,typical
1632,261139576,train,1,4,2,1827.3573433123893,117.13953951499549,541.93024,0.77625,False,573.52405,325.25906,0.9875,0.9,physics
1636,261139567,train,1,4,2,1820.9768768219994,117.86421443946695,532.6561,0.765,False,286.77316,411.35907,0.82875,0.955,instrument
1637,261139563,train,1,4,2,1818.9404562416114,117.46017897243061,1030.6927,0.9275,False,309.80502,449.66757,0.88125,0.96625,instrument
1638,261139569,train,1,4,2,1824.2176833571718,121.08052922128793,427.6481,0.64375,False,470.94092,298.2703,0.975,0.86875,physics
1639,261139556,train,1,4,2,1821.579748305048,125.18549876926572,216.83415,0.245,False,339.9781,156.12418,0.9225,0.3225,typical
1642,261139557,train,1,4,2,1814.924139324671,116.14749512626092,176.22008,0.14375,False,262.0357,272.44287,0.7375,0.8225,typical
1646,261139535,train,1,4,2,1804.5898822136505,122.67091632987427,357.6588,0.5475,False,247.10312,116.1946,0.66375,0.16375,typical
1648,392025721,train,1,4,2,1846.7109326922914,138.30615704725815,427.10693,0.64,False,315.1157,385.81064,0.89125,0.93875,typical
1649,392025714,train,1,4,2,1845.8752137080032,140.18621527265788,437.94016,0.66,False,271.10394,433.90454,0.77625,0.9625,instrument
1653,392025709,train,1,4,2,1839.5968438255231,138.5697185882418,588.7069,0.80375,False,345.01587,457.1267,0.92875,0.9675,instrument
1654,392025710,train,1,4,2,1839.6737408319498,138.00307226563666,423.10248,0.635,False,318.92657,471.21732,0.895,0.9725,instrument
1656,392025699,train,1,4,2,1839.375646597924,146.96059453176005,179.13667,0.15375,False,220.95103,270.9241,0.52,0.82,typical
1657,392025700,train,1,4,2,1837.700227160074,144.30370754142857,368.76645,0.5625,False,491.76935,361.30908,0.97625,0.92625,physics
1659,392013173,train,1,4,2,1836.2007823036563,134.24453132956316,426.97382,0.63875,False,436.3681,466.73526,0.9675,0.97,both
1660,392013164,train,1,4,2,1832.133446453228,137.44196246203322,279.9456,0.38625,False,439.84537,530.04297,0.97125,0.9825,both
1661,392013166,train,1,4,2,1828.1502483959173,131.06857024151657,273.06152,0.36625,False,271.26468,177.55685,0.7775,0.41375,typical
1663,392013158,train,1,4,2,1827.5220612001485,140.38504086449677,221.09496,0.25375,False,343.37097,230.19365,0.925,0.6725,typical
1666,392013147,train,1,4,2,1821.5970790642232,138.39979101149018,222.39484,0.25875,False,306.41162,232.90755,0.87375,0.68,typical
1668,392013131,train,1,4,2,1816.06897409338,141.10788344825613,351.63535,0.5375,False,309.0249,272.8439,0.8775,0.82375,typical
1672,392025683,train,1,4,2,1833.9756327612793,150.91571442468677,139.00691,0.06375,False,140.45038,106.54585,0.04375,0.13,typical
1677,392025673,train,1,4,2,1823.996697259756,150.9220752154507,143.4892,0.0725,False,188.61186,90.09061,0.31125,0.075,typical
1678,392025675,train,1,4,2,1824.2985059729742,147.95111718792236,814.52997,0.8725,False,268.612,78.127106,0.7625,0.05,typical
1681,392025663,train,1,4,2,1824.9339673195573,158.92365131842533,136.24588,0.05375,False,165.30048,137.75774,0.15625,0.24,typical
1688,392013110,train,1,4,2,1807.9274246903778,152.73617619494922,161.43625,0.11375,False,168.34883,104.10496,0.18,0.11875,typical
1689,392013106,train,1,4,2,1806.1295062295849,153.32429535870745,153.3421,0.09375,False,178.94518,96.750084,0.25125,0.085,typical
1692,724121845,train,1,4,2,1799.836433191107,153.100123650816,195.82764,0.19375,False,285.28574,79.81703,0.8225,0.05125,typical
1693,392013152,train,1,4,2,1818.4794636161482,133.49771463199926,241.5187,0.305,False,254.04189,190.40227,0.6975,0.4575,typical
1700,392013126,train,1,4,2,1810.8502169469064,139.29550539001048,318.01556,0.48125,False,243.93909,204.05565,0.65125,0.54125,typical
1703,261139505,train,1,4,2,1799.4055417465654,135.2319126973024,404.0867,0.60875,False,122.052925,74.781296,0.005,0.045,typical
1704,261139532,train,1,4,2,1802.2441863978142,123.82825199731137,388.83524,0.58875,False,239.52899,100.47247,0.62375,0.1,typical
1708,261137151,train,1,4,2,1795.4752255401627,120.66211295594083,319.6647,0.48875,False,149.60384,68.47489,0.07625,0.02875,typical
1717,261139497,train,1,4,2,1791.0465370190154,132.6405843318492,325.02533,0.505,False,135.2823,219.05829,0.0275,0.62125,typical
1718,392013118,train,1,4,2,1807.5792037805759,141.02524188668346,355.56485,0.5425,False,240.89131,268.10257,0.63875,0.80875,typical
1721,261139488,train,1,4,2,1792.4566068085364,143.03740514925275,528.1335,0.75875,False,150.33122,138.13675,0.07875,0.24375,typical
1722,261139493,train,1,4,2,1791.7882401271588,136.19622692779976,366.23154,0.5575,False,130.30103,185.92226,0.02,0.43625,typical
1731,724122057,train,1,4,2,1809.6328627211255,99.92349885188003,621.7967,0.8225,False,263.56302,143.9321,0.745,0.2675,typical
1732,261108611,train,1,4,2,1808.2491571878093,93.94044706302459,1176.1415,0.9475,False,206.5296,160.43721,0.4275,0.34625,typical
1733,261108600,train,1,4,2,1803.7016854860676,97.52202580655877,182.88931,0.155,False,229.68326,65.11645,0.56875,0.02125,typical
1736,261108589,train,1,4,2,1798.1513613548234,103.31881352876756,297.01505,0.42375,False,170.92245,71.38219,0.20125,0.0375,typical
1738,261106276,train,1,4,2,1791.8290054874126,89.48047164754882,148.8342,0.085,False,161.17186,138.98703,0.12625,0.2475,typical
